67020;6702*;670**;67***;6****;*****;*
67020;6702*;670**;67***;6****;*****;*
67021;6702*;670**;67***;6****;*****;*
67021;6702*;670**;67***;6****;*****;*
67022;6702*;670**;67***;6****;*****;*
67023;6702*;670**;67***;6****;*****;*
67024;6702*;670**;67***;6****;*****;*
67025;6702*;670**;67***;6****;*****;*
67026;6702*;670**;67***;6****;*****;*
67027;6702*;670**;67***;6****;*****;*
67028;6702*;670**;67***;6****;*****;*
67029;6702*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67030;6703*;670**;67***;6****;*****;*
67031;6703*;670**;67***;6****;*****;*
67031;6703*;670**;67***;6****;*****;*
67032;6703*;670**;67***;6****;*****;*
67033;6703*;670**;67***;6****;*****;*
67034;6703*;670**;67***;6****;*****;*
67035;6703*;670**;67***;6****;*****;*
67035;6703*;670**;67***;6****;*****;*
67036;6703*;670**;67***;6****;*****;*
67037;6703*;670**;67***;6****;*****;*
67037;6703*;670**;67***;6****;*****;*
67037;6703*;670**;67***;6****;*****;*
67038;6703*;670**;67***;6****;*****;*
67038;6703*;670**;67***;6****;*****;*
67038;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67039;6703*;670**;67***;6****;*****;*
67040;6704*;670**;67***;6****;*****;*
67040;6704*;670**;67***;6****;*****;*
67040;6704*;670**;67***;6****;*****;*
67041;6704*;670**;67***;6****;*****;*
67041;6704*;670**;67***;6****;*****;*
67043;6704*;670**;67***;6****;*****;*
67044;6704*;670**;67***;6****;*****;*
67045;6704*;670**;67***;6****;*****;*
67045;6704*;670**;67***;6****;*****;*
67045;6704*;670**;67***;6****;*****;*
67045;6704*;670**;67***;6****;*****;*
67046;6704*;670**;67***;6****;*****;*
67046;6704*;670**;67***;6****;*****;*
67046;6704*;670**;67***;6****;*****;*
67047;6704*;670**;67***;6****;*****;*
67048;6704*;670**;67***;6****;*****;*
67048;6704*;670**;67***;6****;*****;*
67048;6704*;670**;67***;6****;*****;*
67049;6704*;670**;67***;6****;*****;*
67049;6704*;670**;67***;6****;*****;*
67049;6704*;670**;67***;6****;*****;*
67049;6704*;670**;67***;6****;*****;*
67049;6704*;670**;67***;6****;*****;*
67049;6704*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67050;6705*;670**;67***;6****;*****;*
67051;6705*;670**;67***;6****;*****;*
67051;6705*;670**;67***;6****;*****;*
67051;6705*;670**;67***;6****;*****;*
67051;6705*;670**;67***;6****;*****;*
67051;6705*;670**;67***;6****;*****;*
67051;6705*;670**;67***;6****;*****;*
67052;6705*;670**;67***;6****;*****;*
67052;6705*;670**;67***;6****;*****;*
67052;6705*;670**;67***;6****;*****;*
67052;6705*;670**;67***;6****;*****;*
67053;6705*;670**;67***;6****;*****;*
67053;6705*;670**;67***;6****;*****;*
67053;6705*;670**;67***;6****;*****;*
67053;6705*;670**;67***;6****;*****;*
67054;6705*;670**;67***;6****;*****;*
67054;6705*;670**;67***;6****;*****;*
67055;6705*;670**;67***;6****;*****;*
67055;6705*;670**;67***;6****;*****;*
67056;6705*;670**;67***;6****;*****;*
67057;6705*;670**;67***;6****;*****;*
67057;6705*;670**;67***;6****;*****;*
67058;6705*;670**;67***;6****;*****;*
67059;6705*;670**;67***;6****;*****;*
67060;6706*;670**;67***;6****;*****;*
67060;6706*;670**;67***;6****;*****;*
67060;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67061;6706*;670**;67***;6****;*****;*
67062;6706*;670**;67***;6****;*****;*
67062;6706*;670**;67***;6****;*****;*
67062;6706*;670**;67***;6****;*****;*
67062;6706*;670**;67***;6****;*****;*
67063;6706*;670**;67***;6****;*****;*
67063;6706*;670**;67***;6****;*****;*
67064;6706*;670**;67***;6****;*****;*
67066;6706*;670**;67***;6****;*****;*
67067;6706*;670**;67***;6****;*****;*
67067;6706*;670**;67***;6****;*****;*
67067;6706*;670**;67***;6****;*****;*
67067;6706*;670**;67***;6****;*****;*
67068;6706*;670**;67***;6****;*****;*
67068;6706*;670**;67***;6****;*****;*
67068;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67069;6706*;670**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
67100;6710*;671**;67***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66010;6601*;660**;66***;6****;*****;*
66011;6601*;660**;66***;6****;*****;*
66011;6601*;660**;66***;6****;*****;*
66012;6601*;660**;66***;6****;*****;*
66014;6601*;660**;66***;6****;*****;*
66014;6601*;660**;66***;6****;*****;*
66015;6601*;660**;66***;6****;*****;*
66016;6601*;660**;66***;6****;*****;*
66016;6601*;660**;66***;6****;*****;*
66016;6601*;660**;66***;6****;*****;*
66016;6601*;660**;66***;6****;*****;*
66016;6601*;660**;66***;6****;*****;*
66017;6601*;660**;66***;6****;*****;*
66018;6601*;660**;66***;6****;*****;*
66019;6601*;660**;66***;6****;*****;*
66019;6601*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66020;6602*;660**;66***;6****;*****;*
66021;6602*;660**;66***;6****;*****;*
66021;6602*;660**;66***;6****;*****;*
66021;6602*;660**;66***;6****;*****;*
66022;6602*;660**;66***;6****;*****;*
66022;6602*;660**;66***;6****;*****;*
66022;6602*;660**;66***;6****;*****;*
66022;6602*;660**;66***;6****;*****;*
66023;6602*;660**;66***;6****;*****;*
66023;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66026;6602*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66030;6603*;660**;66***;6****;*****;*
66031;6603*;660**;66***;6****;*****;*
66032;6603*;660**;66***;6****;*****;*
66033;6603*;660**;66***;6****;*****;*
66034;6603*;660**;66***;6****;*****;*
66034;6603*;660**;66***;6****;*****;*
66034;6603*;660**;66***;6****;*****;*
66034;6603*;660**;66***;6****;*****;*
66034;6603*;660**;66***;6****;*****;*
66034;6603*;660**;66***;6****;*****;*
66036;6603*;660**;66***;6****;*****;*
66037;6603*;660**;66***;6****;*****;*
66038;6603*;660**;66***;6****;*****;*
66038;6603*;660**;66***;6****;*****;*
66038;6603*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66040;6604*;660**;66***;6****;*****;*
66041;6604*;660**;66***;6****;*****;*
66041;6604*;660**;66***;6****;*****;*
66041;6604*;660**;66***;6****;*****;*
66041;6604*;660**;66***;6****;*****;*
66041;6604*;660**;66***;6****;*****;*
66042;6604*;660**;66***;6****;*****;*
66043;6604*;660**;66***;6****;*****;*
66043;6604*;660**;66***;6****;*****;*
66044;6604*;660**;66***;6****;*****;*
66044;6604*;660**;66***;6****;*****;*
66045;6604*;660**;66***;6****;*****;*
66045;6604*;660**;66***;6****;*****;*
66046;6604*;660**;66***;6****;*****;*
66046;6604*;660**;66***;6****;*****;*
66047;6604*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66050;6605*;660**;66***;6****;*****;*
66051;6605*;660**;66***;6****;*****;*
66052;6605*;660**;66***;6****;*****;*
66054;6605*;660**;66***;6****;*****;*
66054;6605*;660**;66***;6****;*****;*
66054;6605*;660**;66***;6****;*****;*
66054;6605*;660**;66***;6****;*****;*
66054;6605*;660**;66***;6****;*****;*
66100;6610*;661**;66***;6****;*****;*
66100;6610*;661**;66***;6****;*****;*
66100;6610*;661**;66***;6****;*****;*
66100;6610*;661**;66***;6****;*****;*
66100;6610*;661**;66***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65010;6501*;650**;65***;6****;*****;*
65011;6501*;650**;65***;6****;*****;*
65012;6501*;650**;65***;6****;*****;*
65012;6501*;650**;65***;6****;*****;*
65012;6501*;650**;65***;6****;*****;*
65012;6501*;650**;65***;6****;*****;*
65012;6501*;650**;65***;6****;*****;*
65013;6501*;650**;65***;6****;*****;*
65013;6501*;650**;65***;6****;*****;*
65013;6501*;650**;65***;6****;*****;*
65013;6501*;650**;65***;6****;*****;*
65014;6501*;650**;65***;6****;*****;*
65015;6501*;650**;65***;6****;*****;*
65015;6501*;650**;65***;6****;*****;*
65015;6501*;650**;65***;6****;*****;*
65015;6501*;650**;65***;6****;*****;*
65015;6501*;650**;65***;6****;*****;*
65017;6501*;650**;65***;6****;*****;*
65017;6501*;650**;65***;6****;*****;*
65019;6501*;650**;65***;6****;*****;*
65019;6501*;650**;65***;6****;*****;*
65019;6501*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65020;6502*;650**;65***;6****;*****;*
65022;6502*;650**;65***;6****;*****;*
65022;6502*;650**;65***;6****;*****;*
65023;6502*;650**;65***;6****;*****;*
65023;6502*;650**;65***;6****;*****;*
65024;6502*;650**;65***;6****;*****;*
65024;6502*;650**;65***;6****;*****;*
65024;6502*;650**;65***;6****;*****;*
65024;6502*;650**;65***;6****;*****;*
65025;6502*;650**;65***;6****;*****;*
65026;6502*;650**;65***;6****;*****;*
65027;6502*;650**;65***;6****;*****;*
65027;6502*;650**;65***;6****;*****;*
65028;6502*;650**;65***;6****;*****;*
65029;6502*;650**;65***;6****;*****;*
65100;6510*;651**;65***;6****;*****;*
65121;6512*;651**;65***;6****;*****;*
65122;6512*;651**;65***;6****;*****;*
65123;6512*;651**;65***;6****;*****;*
65124;6512*;651**;65***;6****;*****;*
65125;6512*;651**;65***;6****;*****;*
65125;6512*;651**;65***;6****;*****;*
65126;6512*;651**;65***;6****;*****;*
65127;6512*;651**;65***;6****;*****;*
65128;6512*;651**;65***;6****;*****;*
65129;6512*;651**;65***;6****;*****;*
65129;6512*;651**;65***;6****;*****;*
65131;6513*;651**;65***;6****;*****;*
65132;6513*;651**;65***;6****;*****;*
65132;6513*;651**;65***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64010;6401*;640**;64***;6****;*****;*
64011;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64012;6401*;640**;64***;6****;*****;*
64013;6401*;640**;64***;6****;*****;*
64014;6401*;640**;64***;6****;*****;*
64014;6401*;640**;64***;6****;*****;*
64014;6401*;640**;64***;6****;*****;*
64015;6401*;640**;64***;6****;*****;*
64016;6401*;640**;64***;6****;*****;*
64016;6401*;640**;64***;6****;*****;*
64016;6401*;640**;64***;6****;*****;*
64016;6401*;640**;64***;6****;*****;*
64016;6401*;640**;64***;6****;*****;*
64018;6401*;640**;64***;6****;*****;*
64018;6401*;640**;64***;6****;*****;*
64018;6401*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64020;6402*;640**;64***;6****;*****;*
64021;6402*;640**;64***;6****;*****;*
64021;6402*;640**;64***;6****;*****;*
64021;6402*;640**;64***;6****;*****;*
64023;6402*;640**;64***;6****;*****;*
64023;6402*;640**;64***;6****;*****;*
64023;6402*;640**;64***;6****;*****;*
64024;6402*;640**;64***;6****;*****;*
64024;6402*;640**;64***;6****;*****;*
64024;6402*;640**;64***;6****;*****;*
64025;6402*;640**;64***;6****;*****;*
64025;6402*;640**;64***;6****;*****;*
64025;6402*;640**;64***;6****;*****;*
64025;6402*;640**;64***;6****;*****;*
64025;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64026;6402*;640**;64***;6****;*****;*
64027;6402*;640**;64***;6****;*****;*
64027;6402*;640**;64***;6****;*****;*
64027;6402*;640**;64***;6****;*****;*
64028;6402*;640**;64***;6****;*****;*
64028;6402*;640**;64***;6****;*****;*
64028;6402*;640**;64***;6****;*****;*
64028;6402*;640**;64***;6****;*****;*
64030;6403*;640**;64***;6****;*****;*
64030;6403*;640**;64***;6****;*****;*
64030;6403*;640**;64***;6****;*****;*
64030;6403*;640**;64***;6****;*****;*
64031;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64032;6403*;640**;64***;6****;*****;*
64033;6403*;640**;64***;6****;*****;*
64034;6403*;640**;64***;6****;*****;*
64034;6403*;640**;64***;6****;*****;*
64035;6403*;640**;64***;6****;*****;*
64035;6403*;640**;64***;6****;*****;*
64036;6403*;640**;64***;6****;*****;*
64036;6403*;640**;64***;6****;*****;*
64037;6403*;640**;64***;6****;*****;*
64037;6403*;640**;64***;6****;*****;*
64037;6403*;640**;64***;6****;*****;*
64039;6403*;640**;64***;6****;*****;*
64039;6403*;640**;64***;6****;*****;*
64040;6404*;640**;64***;6****;*****;*
64040;6404*;640**;64***;6****;*****;*
64040;6404*;640**;64***;6****;*****;*
64041;6404*;640**;64***;6****;*****;*
64041;6404*;640**;64***;6****;*****;*
64042;6404*;640**;64***;6****;*****;*
64042;6404*;640**;64***;6****;*****;*
64042;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64043;6404*;640**;64***;6****;*****;*
64044;6404*;640**;64***;6****;*****;*
64044;6404*;640**;64***;6****;*****;*
64045;6404*;640**;64***;6****;*****;*
64045;6404*;640**;64***;6****;*****;*
64045;6404*;640**;64***;6****;*****;*
64045;6404*;640**;64***;6****;*****;*
64045;6404*;640**;64***;6****;*****;*
64046;6404*;640**;64***;6****;*****;*
64046;6404*;640**;64***;6****;*****;*
64046;6404*;640**;64***;6****;*****;*
64046;6404*;640**;64***;6****;*****;*
64047;6404*;640**;64***;6****;*****;*
64047;6404*;640**;64***;6****;*****;*
64049;6404*;640**;64***;6****;*****;*
64049;6404*;640**;64***;6****;*****;*
64049;6404*;640**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
64100;6410*;641**;64***;6****;*****;*
