-116.56;-116.5;-116;*
-116.57;-116.5;-116;*
-116.58;-116.5;-116;*
-116.6;-116.6;-116;*
-116.61;-116.6;-116;*
-116.62;-116.6;-116;*
-116.63;-116.6;-116;*
-116.66;-116.6;-116;*
-116.67;-116.6;-116;*
-116.68;-116.6;-116;*
-116.69;-116.6;-116;*
-116.71;-116.7;-116;*
-116.72;-116.7;-116;*
-116.73;-116.7;-116;*
-116.74;-116.7;-116;*
-116.75;-116.7;-116;*
-116.76;-116.7;-116;*
-116.77;-116.7;-116;*
-116.78;-116.7;-116;*
-116.79;-116.7;-116;*
-116.80;-116.8;-116;*
-116.81;-116.8;-116;*
-116.82;-116.8;-116;*
-116.83;-116.8;-116;*
-116.84;-116.8;-116;*
-116.85;-116.8;-116;*
-116.86;-116.8;-116;*
-116.87;-116.8;-116;*
-116.88;-116.8;-116;*
-116.89;-116.8;-116;*
-116.90;-116.9;-116;*
-116.91;-116.9;-116;*
-116.92;-116.9;-116;*
-116.93;-116.9;-116;*
-116.94;-116.9;-116;*
-116.95;-116.9;-116;*
-116.96;-116.9;-116;*
-116.97;-116.9;-116;*
-116.98;-116.9;-116;*
-116.99;-116.9;-116;*
-117.00;-117.0;-117;*
-117.01;-117.0;-117;*
-117.02;-117.0;-117;*
-117.03;-117.0;-117;*
-117.04;-117.0;-117;*
-117.05;-117.0;-117;*
-117.06;-117.0;-117;*
-117.07;-117.0;-117;*
-117.08;-117.0;-117;*
-117.09;-117.0;-117;*
-117.10;-117.1;-117;*
-117.11;-117.1;-117;*
-117.12;-117.1;-117;*
-117.13;-117.1;-117;*
-117.14;-117.1;-117;*
-117.15;-117.1;-117;*
-117.16;-117.1;-117;*
-117.17;-117.1;-117;*
-117.18;-117.1;-117;*
-117.19;-117.1;-117;*
-117.20;-117.2;-117;*
-117.21;-117.2;-117;*
-117.22;-117.2;-117;*
-117.23;-117.2;-117;*
-117.24;-117.2;-117;*
-117.25;-117.2;-117;*
-117.26;-117.2;-117;*
-117.27;-117.2;-117;*
-117.28;-117.2;-117;*
-117.29;-117.2;-117;*
-117.30;-117.3;-117;*
-117.31;-117.3;-117;*
-117.32;-117.3;-117;*
-117.33;-117.3;-117;*
-117.34;-117.3;-117;*
-117.35;-117.3;-117;*
-117.36;-117.3;-117;*
-117.37;-117.3;-117;*
-117.38;-117.3;-117;*
-117.39;-117.3;-117;*
-117.40;-117.4;-117;*
-117.41;-117.4;-117;*
-117.42;-117.4;-117;*
-117.43;-117.4;-117;*
-117.44;-117.4;-117;*
-117.45;-117.4;-117;*
-117.46;-117.4;-117;*
-117.47;-117.4;-117;*
-117.48;-117.4;-117;*
-117.49;-117.4;-117;*
-117.50;-117.5;-117;*
-117.51;-117.5;-117;*
-117.52;-117.5;-117;*
-117.53;-117.5;-117;*
-117.54;-117.5;-117;*
-117.55;-117.5;-117;*
-117.56;-117.5;-117;*
-117.57;-117.5;-117;*
-117.58;-117.5;-117;*
-117.59;-117.5;-117;*
-117.60;-117.6;-117;*
-117.61;-117.6;-117;*
-117.62;-117.6;-117;*
-117.63;-117.6;-117;*
-117.64;-117.6;-117;*
-117.65;-117.6;-117;*
-117.66;-117.6;-117;*
-117.67;-117.6;-117;*
-117.68;-117.6;-117;*
-117.69;-117.6;-117;*
-117.70;-117.7;-117;*
-117.71;-117.7;-117;*
-117.72;-117.7;-117;*
-117.73;-117.7;-117;*
-117.74;-117.7;-117;*
-117.75;-117.7;-117;*
-117.76;-117.7;-117;*
-117.77;-117.7;-117;*
-117.78;-117.7;-117;*
-117.79;-117.7;-117;*
-117.80;-117.8;-117;*
-117.81;-117.8;-117;*
-117.82;-117.8;-117;*
-117.83;-117.8;-117;*
-117.84;-117.8;-117;*
-117.85;-117.8;-117;*
-117.86;-117.8;-117;*
-117.87;-117.8;-117;*
-117.88;-117.8;-117;*
-117.89;-117.8;-117;*
-117.90;-117.9;-117;*
-117.91;-117.9;-117;*
-117.92;-117.9;-117;*
-117.93;-117.9;-117;*
-117.94;-117.9;-117;*
-117.95;-117.9;-117;*
-117.96;-117.9;-117;*
-117.97;-117.9;-117;*
-117.98;-117.9;-117;*
-117.99;-117.9;-117;*
-118.00;-118.0;-118;*
-118.01;-118.0;-118;*
-118.02;-118.0;-118;*
-118.03;-118.0;-118;*
-118.04;-118.0;-118;*
-118.05;-118.0;-118;*
-118.06;-118.0;-118;*
-118.07;-118.0;-118;*
-118.08;-118.0;-118;*
-118.09;-118.0;-118;*
-118.10;-118.1;-118;*
-118.11;-118.1;-118;*
-118.12;-118.1;-118;*
-118.13;-118.1;-118;*
-118.14;-118.1;-118;*
-118.15;-118.1;-118;*
-118.16;-118.1;-118;*
-118.17;-118.1;-118;*
-118.18;-118.1;-118;*
-118.19;-118.1;-118;*
-118.20;-118.2;-118;*
-118.21;-118.2;-118;*
-118.22;-118.2;-118;*
-118.23;-118.2;-118;*
-118.24;-118.2;-118;*
-118.25;-118.2;-118;*
-118.26;-118.2;-118;*
-118.27;-118.2;-118;*
-118.28;-118.2;-118;*
-118.29;-118.2;-118;*
-118.30;-118.3;-118;*
-118.31;-118.3;-118;*
-118.32;-118.3;-118;*
-118.33;-118.3;-118;*
-118.34;-118.3;-118;*
-118.35;-118.3;-118;*
-118.36;-118.3;-118;*
-118.37;-118.3;-118;*
-118.38;-118.3;-118;*
-118.39;-118.3;-118;*
-118.40;-118.4;-118;*
-118.41;-118.4;-118;*
-118.42;-118.4;-118;*
-118.43;-118.4;-118;*
-118.44;-118.4;-118;*
-118.45;-118.4;-118;*
-118.46;-118.4;-118;*
-118.47;-118.4;-118;*
-118.48;-118.4;-118;*
-118.49;-118.4;-118;*
-118.50;-118.5;-118;*
-118.51;-118.5;-118;*
-118.52;-118.5;-118;*
-118.53;-118.5;-118;*
-118.54;-118.5;-118;*
-118.55;-118.5;-118;*
-118.56;-118.5;-118;*
-118.57;-118.5;-118;*
-118.58;-118.5;-118;*
-118.59;-118.5;-118;*
-118.60;-118.6;-118;*
-118.61;-118.6;-118;*
-118.62;-118.6;-118;*
-118.63;-118.6;-118;*
-118.64;-118.6;-118;*
-118.65;-118.6;-118;*
-118.66;-118.6;-118;*
-118.67;-118.6;-118;*
-118.68;-118.6;-118;*
-118.69;-118.6;-118;*
-118.70;-118.7;-118;*
-118.71;-118.7;-118;*
-118.72;-118.7;-118;*
-118.73;-118.7;-118;*
-118.74;-118.7;-118;*
-118.75;-118.7;-118;*
-118.76;-118.7;-118;*
-118.77;-118.7;-118;*
-118.78;-118.7;-118;*
-118.79;-118.7;-118;*
-118.80;-118.8;-118;*
-118.81;-118.8;-118;*
-118.82;-118.8;-118;*
-118.83;-118.8;-118;*
-118.84;-118.8;-118;*
-118.85;-118.8;-118;*
-118.86;-118.8;-118;*
-118.87;-118.8;-118;*
-118.88;-118.8;-118;*
-118.89;-118.8;-118;*
-118.90;-118.9;-118;*
-118.91;-118.9;-118;*
-118.92;-118.9;-118;*
-118.93;-118.9;-118;*
-118.94;-118.9;-118;*
-118.95;-118.9;-118;*
-118.96;-118.9;-118;*
-118.97;-118.9;-118;*
-118.98;-118.9;-118;*
-118.99;-118.9;-118;*
-119.00;-119.0;-119;*
-119.01;-119.0;-119;*
-119.02;-119.0;-119;*
-119.03;-119.0;-119;*
-119.04;-119.0;-119;*
-119.05;-119.0;-119;*
-119.06;-119.0;-119;*
-119.07;-119.0;-119;*
-119.08;-119.0;-119;*
-119.09;-119.0;-119;*
-119.10;-119.1;-119;*
-119.11;-119.1;-119;*
-119.12;-119.1;-119;*
-119.13;-119.1;-119;*
-119.14;-119.1;-119;*
-119.15;-119.1;-119;*
-119.16;-119.1;-119;*
-119.17;-119.1;-119;*
-119.18;-119.1;-119;*
-119.19;-119.1;-119;*
-119.20;-119.2;-119;*
-119.21;-119.2;-119;*
-119.22;-119.2;-119;*
-119.23;-119.2;-119;*
-119.24;-119.2;-119;*
-119.25;-119.2;-119;*
-119.26;-119.2;-119;*
-119.27;-119.2;-119;*
-119.28;-119.2;-119;*
-119.29;-119.2;-119;*
-119.30;-119.3;-119;*
-119.31;-119.3;-119;*
-119.32;-119.3;-119;*
-119.33;-119.3;-119;*
-119.34;-119.3;-119;*
-119.35;-119.3;-119;*
-119.36;-119.3;-119;*
-119.37;-119.3;-119;*
-119.38;-119.3;-119;*
-119.39;-119.3;-119;*
-119.40;-119.4;-119;*
-119.41;-119.4;-119;*
-119.42;-119.4;-119;*
-119.43;-119.4;-119;*
-119.44;-119.4;-119;*
-119.45;-119.4;-119;*
-119.46;-119.4;-119;*
-119.47;-119.4;-119;*
-119.48;-119.4;-119;*
-119.49;-119.4;-119;*
-119.50;-119.5;-119;*
-119.51;-119.5;-119;*
-119.52;-119.5;-119;*
-119.53;-119.5;-119;*
-119.54;-119.5;-119;*
-119.55;-119.5;-119;*
-119.56;-119.5;-119;*
-119.57;-119.5;-119;*
-119.58;-119.5;-119;*
-119.59;-119.5;-119;*
-119.60;-119.6;-119;*
-119.61;-119.6;-119;*
-119.62;-119.6;-119;*
-119.63;-119.6;-119;*
-119.64;-119.6;-119;*
-119.65;-119.6;-119;*
-119.66;-119.6;-119;*
-119.67;-119.6;-119;*
-119.68;-119.6;-119;*
-119.69;-119.6;-119;*
-119.70;-119.7;-119;*
-119.71;-119.7;-119;*
-119.72;-119.7;-119;*
-119.73;-119.7;-119;*
-119.74;-119.7;-119;*
-119.75;-119.7;-119;*
-119.76;-119.7;-119;*
-119.77;-119.7;-119;*
-119.78;-119.7;-119;*
-119.79;-119.7;-119;*
-119.80;-119.8;-119;*
-119.81;-119.8;-119;*
-119.82;-119.8;-119;*
-119.83;-119.8;-119;*
-119.84;-119.8;-119;*
-119.85;-119.8;-119;*
-119.86;-119.8;-119;*
-119.87;-119.8;-119;*
-119.88;-119.8;-119;*
-119.89;-119.8;-119;*
-119.90;-119.9;-119;*
-119.91;-119.9;-119;*
-119.92;-119.9;-119;*
-119.93;-119.9;-119;*
-119.94;-119.9;-119;*
-119.95;-119.9;-119;*
-119.96;-119.9;-119;*
-119.97;-119.9;-119;*
-119.98;-119.9;-119;*
-119.99;-119.9;-119;*
-120.00;-120.0;-120;*
-120.01;-120.0;-120;*
-120.02;-120.0;-120;*
-120.03;-120.0;-120;*
-120.04;-120.0;-120;*
-120.05;-120.0;-120;*
-120.06;-120.0;-120;*
-120.07;-120.0;-120;*
-120.08;-120.0;-120;*
-120.09;-120.0;-120;*
-120.10;-120.1;-120;*
-120.11;-120.1;-120;*
-120.12;-120.1;-120;*
-120.13;-120.1;-120;*
-120.14;-120.1;-120;*
-120.15;-120.1;-120;*
-120.16;-120.1;-120;*
-120.17;-120.1;-120;*
-120.18;-120.1;-120;*
-120.19;-120.1;-120;*
-120.20;-120.2;-120;*
-120.21;-120.2;-120;*
-120.22;-120.2;-120;*
-120.23;-120.2;-120;*
-120.24;-120.2;-120;*
-120.25;-120.2;-120;*
-120.26;-120.2;-120;*
-120.27;-120.2;-120;*
-120.28;-120.2;-120;*
-120.29;-120.2;-120;*
-120.30;-120.3;-120;*
-120.31;-120.3;-120;*
-120.32;-120.3;-120;*
-120.33;-120.3;-120;*
-120.34;-120.3;-120;*
-120.35;-120.3;-120;*
-120.36;-120.3;-120;*
-120.37;-120.3;-120;*
-120.38;-120.3;-120;*
-120.39;-120.3;-120;*
-120.40;-120.4;-120;*
-120.41;-120.4;-120;*
-120.42;-120.4;-120;*
-120.43;-120.4;-120;*
-120.44;-120.4;-120;*
-120.45;-120.4;-120;*
-120.46;-120.4;-120;*
-120.47;-120.4;-120;*
-120.48;-120.4;-120;*
-120.49;-120.4;-120;*
-120.50;-120.5;-120;*
-120.51;-120.5;-120;*
-120.52;-120.5;-120;*
-120.53;-120.5;-120;*
-120.54;-120.5;-120;*
-120.55;-120.5;-120;*
-120.56;-120.5;-120;*
-120.57;-120.5;-120;*
-120.58;-120.5;-120;*
-120.59;-120.5;-120;*
-120.60;-120.6;-120;*
-120.61;-120.6;-120;*
-120.62;-120.6;-120;*
-120.63;-120.6;-120;*
-120.64;-120.6;-120;*
-120.65;-120.6;-120;*
-120.66;-120.6;-120;*
-120.67;-120.6;-120;*
-120.68;-120.6;-120;*
-120.69;-120.6;-120;*
-120.70;-120.7;-120;*
-120.71;-120.7;-120;*
-120.72;-120.7;-120;*
-120.73;-120.7;-120;*
-120.74;-120.7;-120;*
-120.75;-120.7;-120;*
-120.76;-120.7;-120;*
-120.77;-120.7;-120;*
-120.78;-120.7;-120;*
-120.79;-120.7;-120;*
-120.80;-120.8;-120;*
-120.81;-120.8;-120;*
-120.82;-120.8;-120;*
-120.83;-120.8;-120;*
-120.84;-120.8;-120;*
-120.85;-120.8;-120;*
-120.86;-120.8;-120;*
-120.87;-120.8;-120;*
-120.88;-120.8;-120;*
-120.89;-120.8;-120;*
-120.90;-120.9;-120;*
-120.91;-120.9;-120;*
-120.92;-120.9;-120;*
-120.93;-120.9;-120;*
-120.94;-120.9;-120;*
-120.95;-120.9;-120;*
-120.96;-120.9;-120;*
-120.97;-120.9;-120;*
-120.98;-120.9;-120;*
-120.99;-120.9;-120;*
-121.00;-121.0;-121;*
-121.01;-121.0;-121;*
-121.02;-121.0;-121;*
-121.03;-121.0;-121;*
-121.04;-121.0;-121;*
-121.05;-121.0;-121;*
-121.06;-121.0;-121;*
-121.07;-121.0;-121;*
-121.08;-121.0;-121;*
-121.09;-121.0;-121;*
-121.10;-121.1;-121;*
-121.11;-121.1;-121;*
-121.12;-121.1;-121;*
-121.13;-121.1;-121;*
-121.14;-121.1;-121;*
-121.15;-121.1;-121;*
-121.16;-121.1;-121;*
-121.17;-121.1;-121;*
-121.18;-121.1;-121;*
-121.19;-121.1;-121;*
-121.20;-121.2;-121;*
-121.21;-121.2;-121;*
-121.22;-121.2;-121;*
-121.23;-121.2;-121;*
-121.24;-121.2;-121;*
-121.25;-121.2;-121;*
-121.26;-121.2;-121;*
-121.27;-121.2;-121;*
-121.28;-121.2;-121;*
-121.29;-121.2;-121;*
-121.30;-121.3;-121;*
-121.31;-121.3;-121;*
-121.32;-121.3;-121;*
-121.33;-121.3;-121;*
-121.34;-121.3;-121;*
-121.35;-121.3;-121;*
-121.36;-121.3;-121;*
-121.37;-121.3;-121;*
-121.38;-121.3;-121;*
-121.39;-121.3;-121;*
-121.40;-121.4;-121;*
-121.41;-121.4;-121;*
-121.42;-121.4;-121;*
-121.43;-121.4;-121;*
-121.44;-121.4;-121;*
-121.45;-121.4;-121;*
-121.46;-121.4;-121;*
-121.47;-121.4;-121;*
-121.48;-121.4;-121;*
-121.49;-121.4;-121;*
-121.50;-121.5;-121;*
-121.51;-121.5;-121;*
-121.52;-121.5;-121;*
-121.53;-121.5;-121;*
-121.54;-121.5;-121;*
-121.55;-121.5;-121;*
-121.56;-121.5;-121;*
-121.57;-121.5;-121;*
-121.58;-121.5;-121;*
-121.59;-121.5;-121;*
-121.60;-121.6;-121;*
-121.61;-121.6;-121;*
-121.62;-121.6;-121;*
-121.63;-121.6;-121;*
-121.64;-121.6;-121;*
-121.65;-121.6;-121;*
-121.66;-121.6;-121;*
-121.67;-121.6;-121;*
-121.68;-121.6;-121;*
-121.69;-121.6;-121;*
-121.70;-121.7;-121;*
-121.71;-121.7;-121;*
-121.72;-121.7;-121;*
-121.73;-121.7;-121;*
-121.74;-121.7;-121;*
-121.75;-121.7;-121;*
-121.76;-121.7;-121;*
-121.77;-121.7;-121;*
-121.78;-121.7;-121;*
-121.79;-121.7;-121;*
-121.80;-121.8;-121;*
-121.81;-121.8;-121;*
-121.82;-121.8;-121;*
-121.83;-121.8;-121;*
-121.84;-121.8;-121;*
-121.85;-121.8;-121;*
-121.86;-121.8;-121;*
-121.87;-121.8;-121;*
-121.88;-121.8;-121;*
-121.89;-121.8;-121;*
-121.90;-121.9;-121;*
-121.91;-121.9;-121;*
-121.92;-121.9;-121;*
-121.93;-121.9;-121;*
-121.94;-121.9;-121;*
-121.95;-121.9;-121;*
-121.96;-121.9;-121;*
-121.97;-121.9;-121;*
-121.98;-121.9;-121;*
-121.99;-121.9;-121;*
-122.00;-122.0;-122;*
-122.01;-122.0;-122;*
-122.02;-122.0;-122;*
-122.03;-122.0;-122;*
-122.04;-122.0;-122;*
-122.05;-122.0;-122;*
-122.06;-122.0;-122;*
-122.07;-122.0;-122;*
-122.08;-122.0;-122;*
-122.09;-122.0;-122;*
-122.10;-122.1;-122;*
-122.11;-122.1;-122;*
-122.12;-122.1;-122;*
-122.13;-122.1;-122;*
-122.14;-122.1;-122;*
-122.15;-122.1;-122;*
-122.16;-122.1;-122;*
-122.17;-122.1;-122;*
-122.18;-122.1;-122;*
-122.19;-122.1;-122;*
-122.20;-122.2;-122;*
-122.21;-122.2;-122;*
-122.22;-122.2;-122;*
-122.23;-122.2;-122;*
-122.23;-122.2;-122;*
-122.24;-122.2;-122;*
-122.25;-122.2;-122;*
-122.26;-122.2;-122;*
-122.27;-122.2;-122;*
-122.28;-122.2;-122;*
-122.29;-122.2;-122;*
-122.30;-122.3;-122;*
-122.31;-122.3;-122;*
-122.32;-122.3;-122;*
-122.33;-122.3;-122;*
-122.34;-122.3;-122;*
-122.35;-122.3;-122;*
-122.36;-122.3;-122;*
-122.37;-122.3;-122;*
-122.38;-122.3;-122;*
-122.39;-122.3;-122;*
-122.40;-122.4;-122;*
-122.41;-122.4;-122;*
-122.42;-122.4;-122;*
-122.43;-122.4;-122;*
-122.44;-122.4;-122;*
-122.45;-122.4;-122;*
-122.46;-122.4;-122;*
-122.47;-122.4;-122;*
-122.48;-122.4;-122;*
-122.49;-122.4;-122;*
-122.50;-122.5;-122;*
-122.51;-122.5;-122;*
-122.52;-122.5;-122;*
-122.53;-122.5;-122;*
-122.54;-122.5;-122;*
-122.55;-122.5;-122;*
-122.56;-122.5;-122;*
-122.57;-122.5;-122;*
-122.58;-122.5;-122;*
-122.59;-122.5;-122;*
-122.60;-122.6;-122;*
-122.61;-122.6;-122;*
-122.62;-122.6;-122;*
-122.63;-122.6;-122;*
-122.64;-122.6;-122;*
-122.65;-122.6;-122;*
-122.66;-122.6;-122;*
-122.67;-122.6;-122;*
-122.68;-122.6;-122;*
-122.69;-122.6;-122;*
-122.70;-122.7;-122;*
-122.71;-122.7;-122;*
-122.72;-122.7;-122;*
-122.73;-122.7;-122;*
-122.74;-122.7;-122;*
-122.75;-122.7;-122;*
-122.76;-122.7;-122;*
-122.77;-122.7;-122;*
-122.78;-122.7;-122;*
-122.79;-122.7;-122;*
-122.80;-122.8;-122;*
-122.81;-122.8;-122;*
-122.82;-122.8;-122;*
-122.83;-122.8;-122;*
-122.84;-122.8;-122;*
-122.85;-122.8;-122;*
-122.86;-122.8;-122;*
-122.87;-122.8;-122;*
-122.88;-122.8;-122;*
-122.89;-122.8;-122;*
-122.90;-122.9;-122;*
-122.91;-122.9;-122;*
-122.92;-122.9;-122;*
-122.93;-122.9;-122;*
-122.94;-122.9;-122;*
-122.95;-122.9;-122;*
-122.96;-122.9;-122;*
-122.97;-122.9;-122;*
-122.98;-122.9;-122;*
-122.99;-122.9;-122;*
-123.00;-123.0;-123;*
-123.01;-123.0;-123;*
-123.02;-123.0;-123;*
-123.03;-123.0;-123;*
-123.04;-123.0;-123;*
-123.07;-123.0;-123;*
-123.08;-123.0;-123;*
-123.10;-123.1;-123;*
-123.11;-123.1;-123;*
-123.12;-123.1;-123;*
-123.13;-123.1;-123;*
-123.15;-123.1;-123;*
-123.16;-123.1;-123;*
-123.17;-123.1;-123;*
-123.18;-123.1;-123;*
-123.19;-123.1;-123;*
-123.20;-123.2;-123;*
-123.21;-123.2;-123;*
-123.22;-123.2;-123;*
-123.23;-123.2;-123;*
-123.24;-123.2;-123;*
-123.25;-123.2;-123;*
-123.26;-123.2;-123;*
-123.28;-123.2;-123;*
-123.32;-123.3;-123;*
-123.34;-123.3;-123;*
-123.35;-123.3;-123;*
-123.36;-123.3;-123;*
-123.37;-123.3;-123;*
-123.38;-123.3;-123;*
-123.39;-123.3;-123;*
-123.40;-123.4;-123;*
-123.41;-123.4;-123;*
-123.43;-123.4;-123;*
-123.47;-123.4;-123;*
-123.48;-123.4;-123;*
-123.49;-123.4;-123;*
-123.50;-123.5;-123;*
-123.52;-123.5;-123;*
-123.53;-123.5;-123;*
-123.54;-123.5;-123;*
-123.58;-123.5;-123;*
-123.59;-123.5;-123;*
-123.63;-123.6;-123;*
-123.64;-123.6;-123;*
-123.66;-123.6;-123;*
-123.68;-123.6;-123;*
-123.69;-123.6;-123;*
-123.70;-123.7;-123;*
-123.71;-123.7;-123;*
-123.72;-123.7;-123;*
-123.73;-123.7;-123;*
-123.74;-123.7;-123;*
-123.75;-123.7;-123;*
-123.76;-123.7;-123;*
-123.78;-123.7;-123;*
-123.79;-123.7;-123;*
-123.80;-123.8;-123;*
-123.81;-123.8;-123;*
-123.82;-123.8;-123;*
-123.83;-123.8;-123;*
-123.84;-123.8;-123;*
-123.85;-123.8;-123;*
-123.88;-123.8;-123;*
-123.91;-123.9;-123;*
-123.92;-123.9;-123;*
-123.96;-123.9;-123;*
-123.98;-123.9;-123;*
-124.00;-124.0;-124;*
-124.01;-124.0;-124;*
-124.02;-124.0;-124;*
-124.03;-124.0;-124;*
-124.05;-124.0;-124;*
-124.06;-124.0;-124;*
-124.07;-124.0;-124;*
-124.08;-124.0;-124;*
-124.09;-124.0;-124;*
-124.10;-124.1;-124;*
-124.11;-124.1;-124;*
-124.13;-124.1;-124;*
-124.14;-124.1;-124;*
-124.15;-124.1;-124;*
-124.16;-124.1;-124;*
-124.17;-124.1;-124;*
-124.18;-124.1;-124;*
-124.19;-124.1;-124;*
-124.21;-124.2;-124;*
-124.22;-124.2;-124;*
-124.23;-124.2;-124;*
-124.25;-124.2;-124;*
-124.26;-124.2;-124;*
-124.27;-124.2;-124;*
-124.30;-124.3;-124;*
-124.35;-124.3;-124;*
