0.9196;0.0000~3.5347;*
0.9204;0.0000~3.5347;*
0.9218;0.0000~3.5347;*
0.9220;0.0000~3.5347;*
0.9227;0.0000~3.5347;*
0.9234;0.0000~3.5347;*
0.9241;0.0000~3.5347;*
0.9274;0.0000~3.5347;*
0.9283;0.0000~3.5347;*
0.9288;0.0000~3.5347;*
0.9298;0.0000~3.5347;*
0.9304;0.0000~3.5347;*
0.9318;0.0000~3.5347;*
0.9336;0.0000~3.5347;*
0.9337;0.0000~3.5347;*
0.9338;0.0000~3.5347;*
0.9355;0.0000~3.5347;*
0.9365;0.0000~3.5347;*
0.9379;0.0000~3.5347;*
0.9393;0.0000~3.5347;*
0.9407;0.0000~3.5347;*
0.9437;0.0000~3.5347;*
0.9463;0.0000~3.5347;*
0.9490;0.0000~3.5347;*
0.9506;0.0000~3.5347;*
0.9513;0.0000~3.5347;*
0.9518;0.0000~3.5347;*
0.9563;0.0000~3.5347;*
0.9566;0.0000~3.5347;*
0.9570;0.0000~3.5347;*
0.9573;0.0000~3.5347;*
0.9589;0.0000~3.5347;*
0.9614;0.0000~3.5347;*
0.9637;0.0000~3.5347;*
0.9675;0.0000~3.5347;*
0.9687;0.0000~3.5347;*
0.9702;0.0000~3.5347;*
0.9705;0.0000~3.5347;*
0.9708;0.0000~3.5347;*
0.9710;0.0000~3.5347;*
0.9722;0.0000~3.5347;*
0.9751;0.0000~3.5347;*
0.9770;0.0000~3.5347;*
0.9782;0.0000~3.5347;*
0.9797;0.0000~3.5347;*
0.9802;0.0000~3.5347;*
0.9809;0.0000~3.5347;*
0.9817;0.0000~3.5347;*
0.9838;0.0000~3.5347;*
0.9870;0.0000~3.5347;*
0.9889;0.0000~3.5347;*
0.9914;0.0000~3.5347;*
0.9946;0.0000~3.5347;*
0.9948;0.0000~3.5347;*
0.9951;0.0000~3.5347;*
1.0000;0.0000~3.5347;*
1.0096;0.0000~3.5347;*
1.0114;0.0000~3.5347;*
1.0179;0.0000~3.5347;*
1.0208;0.0000~3.5347;*
1.0217;0.0000~3.5347;*
1.0219;0.0000~3.5347;*
1.0227;0.0000~3.5347;*
1.0230;0.0000~3.5347;*
1.0250;0.0000~3.5347;*
1.0278;0.0000~3.5347;*
1.0298;0.0000~3.5347;*
1.0313;0.0000~3.5347;*
1.0333;0.0000~3.5347;*
1.0349;0.0000~3.5347;*
1.0353;0.0000~3.5347;*
1.0375;0.0000~3.5347;*
1.0391;0.0000~3.5347;*
1.0398;0.0000~3.5347;*
1.0424;0.0000~3.5347;*
1.0430;0.0000~3.5347;*
1.0467;0.0000~3.5347;*
1.0469;0.0000~3.5347;*
1.0472;0.0000~3.5347;*
1.0481;0.0000~3.5347;*
1.0486;0.0000~3.5347;*
1.0513;0.0000~3.5347;*
1.0516;0.0000~3.5347;*
1.0521;0.0000~3.5347;*
1.0531;0.0000~3.5347;*
1.0539;0.0000~3.5347;*
1.0548;0.0000~3.5347;*
1.0560;0.0000~3.5347;*
1.0568;0.0000~3.5347;*
1.0585;0.0000~3.5347;*
1.0600;0.0000~3.5347;*
1.0612;0.0000~3.5347;*
1.0617;0.0000~3.5347;*
1.0625;0.0000~3.5347;*
1.0633;0.0000~3.5347;*
1.0648;0.0000~3.5347;*
1.0649;0.0000~3.5347;*
1.0658;0.0000~3.5347;*
1.0667;0.0000~3.5347;*
1.0685;0.0000~3.5347;*
1.0714;0.0000~3.5347;*
1.0750;0.0000~3.5347;*
1.0769;0.0000~3.5347;*
1.0770;0.0000~3.5347;*
1.0801;0.0000~3.5347;*
1.0846;0.0000~3.5347;*
1.0898;0.0000~3.5347;*
1.0918;0.0000~3.5347;*
1.0938;0.0000~3.5347;*
1.0951;0.0000~3.5347;*
1.0955;0.0000~3.5347;*
1.0962;0.0000~3.5347;*
1.0972;0.0000~3.5347;*
1.1019;0.0000~3.5347;*
1.1051;0.0000~3.5347;*
1.1094;0.0000~3.5347;*
1.1108;0.0000~3.5347;*
1.1111;0.0000~3.5347;*
1.1122;0.0000~3.5347;*
1.1125;0.0000~3.5347;*
1.1136;0.0000~3.5347;*
1.1141;0.0000~3.5347;*
1.1157;0.0000~3.5347;*
1.1185;0.0000~3.5347;*
1.1190;0.0000~3.5347;*
1.1194;0.0000~3.5347;*
1.1230;0.0000~3.5347;*
1.1250;0.0000~3.5347;*
1.1280;0.0000~3.5347;*
1.1295;0.0000~3.5347;*
1.1296;0.0000~3.5347;*
1.1301;0.0000~3.5347;*
1.1311;0.0000~3.5347;*
1.1326;0.0000~3.5347;*
1.1346;0.0000~3.5347;*
1.1384;0.0000~3.5347;*
1.1386;0.0000~3.5347;*
1.1419;0.0000~3.5347;*
1.1434;0.0000~3.5347;*
1.1458;0.0000~3.5347;*
1.1468;0.0000~3.5347;*
1.1471;0.0000~3.5347;*
1.1479;0.0000~3.5347;*
1.1483;0.0000~3.5347;*
1.1500;0.0000~3.5347;*
1.1522;0.0000~3.5347;*
1.1528;0.0000~3.5347;*
1.1552;0.0000~3.5347;*
1.1553;0.0000~3.5347;*
1.1557;0.0000~3.5347;*
1.1563;0.0000~3.5347;*
1.1576;0.0000~3.5347;*
1.1601;0.0000~3.5347;*
1.1602;0.0000~3.5347;*
1.1607;0.0000~3.5347;*
1.1635;0.0000~3.5347;*
1.1638;0.0000~3.5347;*
1.1642;0.0000~3.5347;*
1.1645;0.0000~3.5347;*
1.1650;0.0000~3.5347;*
1.1667;0.0000~3.5347;*
1.1681;0.0000~3.5347;*
1.1687;0.0000~3.5347;*
1.1696;0.0000~3.5347;*
1.1705;0.0000~3.5347;*
1.1707;0.0000~3.5347;*
1.1728;0.0000~3.5347;*
1.1742;0.0000~3.5347;*
1.1750;0.0000~3.5347;*
1.1765;0.0000~3.5347;*
1.1786;0.0000~3.5347;*
1.1790;0.0000~3.5347;*
1.1793;0.0000~3.5347;*
1.1806;0.0000~3.5347;*
1.1818;0.0000~3.5347;*
1.1835;0.0000~3.5347;*
1.1853;0.0000~3.5347;*
1.1859;0.0000~3.5347;*
1.1860;0.0000~3.5347;*
1.1868;0.0000~3.5347;*
1.1875;0.0000~3.5347;*
1.1903;0.0000~3.5347;*
1.1910;0.0000~3.5347;*
1.1912;0.0000~3.5347;*
1.1915;0.0000~3.5347;*
1.1917;0.0000~3.5347;*
1.1929;0.0000~3.5347;*
1.1944;0.0000~3.5347;*
1.1957;0.0000~3.5347;*
1.1964;0.0000~3.5347;*
1.1979;0.0000~3.5347;*
1.1985;0.0000~3.5347;*
1.2000;0.0000~3.5347;*
1.2012;0.0000~3.5347;*
1.2024;0.0000~3.5347;*
1.2029;0.0000~3.5347;*
1.2034;0.0000~3.5347;*
1.2041;0.0000~3.5347;*
1.2049;0.0000~3.5347;*
1.2054;0.0000~3.5347;*
1.2056;0.0000~3.5347;*
1.2059;0.0000~3.5347;*
1.2065;0.0000~3.5347;*
1.2069;0.0000~3.5347;*
1.2083;0.0000~3.5347;*
1.2091;0.0000~3.5347;*
1.2094;0.0000~3.5347;*
1.2096;0.0000~3.5347;*
1.2098;0.0000~3.5347;*
1.2101;0.0000~3.5347;*
1.2132;0.0000~3.5347;*
1.2157;0.0000~3.5347;*
1.2171;0.0000~3.5347;*
1.2175;0.0000~3.5347;*
1.2176;0.0000~3.5347;*
1.2185;0.0000~3.5347;*
1.2188;0.0000~3.5347;*
1.2206;0.0000~3.5347;*
1.2209;0.0000~3.5347;*
1.2222;0.0000~3.5347;*
1.2227;0.0000~3.5347;*
1.2230;0.0000~3.5347;*
1.2232;0.0000~3.5347;*
1.2235;0.0000~3.5347;*
1.2254;0.0000~3.5347;*
1.2269;0.0000~3.5347;*
1.2273;0.0000~3.5347;*
1.2275;0.0000~3.5347;*
1.2276;0.0000~3.5347;*
1.2281;0.0000~3.5347;*
1.2286;0.0000~3.5347;*
1.2292;0.0000~3.5347;*
1.2300;0.0000~3.5347;*
1.2315;0.0000~3.5347;*
1.2321;0.0000~3.5347;*
1.2344;0.0000~3.5347;*
1.2347;0.0000~3.5347;*
1.2375;0.0000~3.5347;*
1.2387;0.0000~3.5347;*
1.2396;0.0000~3.5347;*
1.2400;0.0000~3.5347;*
1.2404;0.0000~3.5347;*
1.2411;0.0000~3.5347;*
1.2412;0.0000~3.5347;*
1.2413;0.0000~3.5347;*
1.2434;0.0000~3.5347;*
1.2446;0.0000~3.5347;*
1.2450;0.0000~3.5347;*
1.2455;0.0000~3.5347;*
1.2469;0.0000~3.5347;*
1.2475;0.0000~3.5347;*
1.2500;0.0000~3.5347;*
1.2532;0.0000~3.5347;*
1.2542;0.0000~3.5347;*
1.2545;0.0000~3.5347;*
1.2548;0.0000~3.5347;*
1.2575;0.0000~3.5347;*
1.2614;0.0000~3.5347;*
1.2617;0.0000~3.5347;*
1.2618;0.0000~3.5347;*
1.2625;0.0000~3.5347;*
1.2634;0.0000~3.5347;*
1.2639;0.0000~3.5347;*
1.2647;0.0000~3.5347;*
1.2656;0.0000~3.5347;*
1.2667;0.0000~3.5347;*
1.2668;0.0000~3.5347;*
1.2679;0.0000~3.5347;*
1.2700;0.0000~3.5347;*
1.2716;0.0000~3.5347;*
1.2745;0.0000~3.5347;*
1.2746;0.0000~3.5347;*
1.2750;0.0000~3.5347;*
1.2762;0.0000~3.5347;*
1.2778;0.0000~3.5347;*
1.2786;0.0000~3.5347;*
1.2794;0.0000~3.5347;*
1.2813;0.0000~3.5347;*
1.2826;0.0000~3.5347;*
1.2841;0.0000~3.5347;*
1.2852;0.0000~3.5347;*
1.2857;0.0000~3.5347;*
1.2863;0.0000~3.5347;*
1.2864;0.0000~3.5347;*
1.2875;0.0000~3.5347;*
1.2887;0.0000~3.5347;*
1.2891;0.0000~3.5347;*
1.2902;0.0000~3.5347;*
1.2904;0.0000~3.5347;*
1.2917;0.0000~3.5347;*
1.2937;0.0000~3.5347;*
1.2962;0.0000~3.5347;*
1.2969;0.0000~3.5347;*
1.2989;0.0000~3.5347;*
1.3000;0.0000~3.5347;*
1.3007;0.0000~3.5347;*
1.3021;0.0000~3.5347;*
1.3023;0.0000~3.5347;*
1.3029;0.0000~3.5347;*
1.3030;0.0000~3.5347;*
1.3036;0.0000~3.5347;*
1.3039;0.0000~3.5347;*
1.3042;0.0000~3.5347;*
1.3047;0.0000~3.5347;*
1.3062;0.0000~3.5347;*
1.3071;0.0000~3.5347;*
1.3092;0.0000~3.5347;*
1.3096;0.0000~3.5347;*
1.3125;0.0000~3.5347;*
1.3134;0.0000~3.5347;*
1.3157;0.0000~3.5347;*
1.3167;0.0000~3.5347;*
1.3169;0.0000~3.5347;*
1.3177;0.0000~3.5347;*
1.3187;0.0000~3.5347;*
1.3190;0.0000~3.5347;*
1.3191;0.0000~3.5347;*
1.3194;0.0000~3.5347;*
1.3221;0.0000~3.5347;*
1.3222;0.0000~3.5347;*
1.3240;0.0000~3.5347;*
1.3241;0.0000~3.5347;*
1.3250;0.0000~3.5347;*
1.3269;0.0000~3.5347;*
1.3274;0.0000~3.5347;*
1.3278;0.0000~3.5347;*
1.3281;0.0000~3.5347;*
1.3286;0.0000~3.5347;*
1.3287;0.0000~3.5347;*
1.3289;0.0000~3.5347;*
1.3291;0.0000~3.5347;*
1.3302;0.0000~3.5347;*
1.3304;0.0000~3.5347;*
1.3329;0.0000~3.5347;*
1.3333;0.0000~3.5347;*
1.3343;0.0000~3.5347;*
1.3348;0.0000~3.5347;*
1.3362;0.0000~3.5347;*
1.3365;0.0000~3.5347;*
1.3371;0.0000~3.5347;*
1.3373;0.0000~3.5347;*
1.3375;0.0000~3.5347;*
1.3385;0.0000~3.5347;*
1.3386;0.0000~3.5347;*
1.3403;0.0000~3.5347;*
1.3417;0.0000~3.5347;*
1.3438;0.0000~3.5347;*
1.3444;0.0000~3.5347;*
1.3448;0.0000~3.5347;*
1.3451;0.0000~3.5347;*
1.3462;0.0000~3.5347;*
1.3479;0.0000~3.5347;*
1.3485;0.0000~3.5347;*
1.3500;0.0000~3.5347;*
1.3523;0.0000~3.5347;*
1.3527;0.0000~3.5347;*
1.3531;0.0000~3.5347;*
1.3532;0.0000~3.5347;*
1.3565;0.0000~3.5347;*
1.3569;0.0000~3.5347;*
1.3571;0.0000~3.5347;*
1.3578;0.0000~3.5347;*
1.3583;0.0000~3.5347;*
1.3587;0.0000~3.5347;*
1.3594;0.0000~3.5347;*
1.3611;0.0000~3.5347;*
1.3615;0.0000~3.5347;*
1.3631;0.0000~3.5347;*
1.3646;0.0000~3.5347;*
1.3650;0.0000~3.5347;*
1.3654;0.0000~3.5347;*
1.3657;0.0000~3.5347;*
1.3668;0.0000~3.5347;*
1.3672;0.0000~3.5347;*
1.3676;0.0000~3.5347;*
1.3679;0.0000~3.5347;*
1.3684;0.0000~3.5347;*
1.3696;0.0000~3.5347;*
1.3708;0.0000~3.5347;*
1.3712;0.0000~3.5347;*
1.3713;0.0000~3.5347;*
1.3720;0.0000~3.5347;*
1.3729;0.0000~3.5347;*
1.3750;0.0000~3.5347;*
1.3785;0.0000~3.5347;*
1.3801;0.0000~3.5347;*
1.3807;0.0000~3.5347;*
1.3811;0.0000~3.5347;*
1.3824;0.0000~3.5347;*
1.3844;0.0000~3.5347;*
1.3846;0.0000~3.5347;*
1.3867;0.0000~3.5347;*
1.3882;0.0000~3.5347;*
1.3889;0.0000~3.5347;*
1.3894;0.0000~3.5347;*
1.3897;0.0000~3.5347;*
1.3903;0.0000~3.5347;*
1.3904;0.0000~3.5347;*
1.3906;0.0000~3.5347;*
1.3922;0.0000~3.5347;*
1.3927;0.0000~3.5347;*
1.3929;0.0000~3.5347;*
1.3942;0.0000~3.5347;*
1.3952;0.0000~3.5347;*
1.3958;0.0000~3.5347;*
1.3962;0.0000~3.5347;*
1.3963;0.0000~3.5347;*
1.3967;0.0000~3.5347;*
1.3971;0.0000~3.5347;*
1.3973;0.0000~3.5347;*
1.3977;0.0000~3.5347;*
1.3980;0.0000~3.5347;*
1.3993;0.0000~3.5347;*
1.4000;0.0000~3.5347;*
1.4005;0.0000~3.5347;*
1.4007;0.0000~3.5347;*
1.4012;0.0000~3.5347;*
1.4015;0.0000~3.5347;*
1.4024;0.0000~3.5347;*
1.4028;0.0000~3.5347;*
1.4034;0.0000~3.5347;*
1.4036;0.0000~3.5347;*
1.4038;0.0000~3.5347;*
1.4042;0.0000~3.5347;*
1.4044;0.0000~3.5347;*
1.4048;0.0000~3.5347;*
1.4063;0.0000~3.5347;*
1.4066;0.0000~3.5347;*
1.4079;0.0000~3.5347;*
1.4089;0.0000~3.5347;*
1.4091;0.0000~3.5347;*
1.4097;0.0000~3.5347;*
1.4103;0.0000~3.5347;*
1.4107;0.0000~3.5347;*
1.4113;0.0000~3.5347;*
1.4115;0.0000~3.5347;*
1.4125;0.0000~3.5347;*
1.4133;0.0000~3.5347;*
1.4138;0.0000~3.5347;*
1.4141;0.0000~3.5347;*
1.4146;0.0000~3.5347;*
1.4167;0.0000~3.5347;*
1.4178;0.0000~3.5347;*
1.4189;0.0000~3.5347;*
1.4191;0.0000~3.5347;*
1.4194;0.0000~3.5347;*
1.4196;0.0000~3.5347;*
1.4205;0.0000~3.5347;*
1.4224;0.0000~3.5347;*
1.4240;0.0000~3.5347;*
1.4241;0.0000~3.5347;*
1.4250;0.0000~3.5347;*
1.4254;0.0000~3.5347;*
1.4267;0.0000~3.5347;*
1.4274;0.0000~3.5347;*
1.4279;0.0000~3.5347;*
1.4282;0.0000~3.5347;*
1.4301;0.0000~3.5347;*
1.4318;0.0000~3.5347;*
1.4320;0.0000~3.5347;*
1.4327;0.0000~3.5347;*
1.4329;0.0000~3.5347;*
1.4338;0.0000~3.5347;*
1.4366;0.0000~3.5347;*
1.4375;0.0000~3.5347;*
1.4384;0.0000~3.5347;*
1.4387;0.0000~3.5347;*
1.4390;0.0000~3.5347;*
1.4397;0.0000~3.5347;*
1.4413;0.0000~3.5347;*
1.4415;0.0000~3.5347;*
1.4418;0.0000~3.5347;*
1.4419;0.0000~3.5347;*
1.4423;0.0000~3.5347;*
1.4427;0.0000~3.5347;*
1.4429;0.0000~3.5347;*
1.4432;0.0000~3.5347;*
1.4444;0.0000~3.5347;*
1.4455;0.0000~3.5347;*
1.4464;0.0000~3.5347;*
1.4480;0.0000~3.5347;*
1.4481;0.0000~3.5347;*
1.4490;0.0000~3.5347;*
1.4492;0.0000~3.5347;*
1.4497;0.0000~3.5347;*
1.4511;0.0000~3.5347;*
1.4514;0.0000~3.5347;*
1.4524;0.0000~3.5347;*
1.4529;0.0000~3.5347;*
1.4531;0.0000~3.5347;*
1.4552;0.0000~3.5347;*
1.4554;0.0000~3.5347;*
1.4556;0.0000~3.5347;*
1.4565;0.0000~3.5347;*
1.4577;0.0000~3.5347;*
1.4583;0.0000~3.5347;*
1.4589;0.0000~3.5347;*
1.4598;0.0000~3.5347;*
1.4615;0.0000~3.5347;*
1.4617;0.0000~3.5347;*
1.4619;0.0000~3.5347;*
1.4620;0.0000~3.5347;*
1.4625;0.0000~3.5347;*
1.4632;0.0000~3.5347;*
1.4635;0.0000~3.5347;*
1.4639;0.0000~3.5347;*
1.4646;0.0000~3.5347;*
1.4648;0.0000~3.5347;*
1.4653;0.0000~3.5347;*
1.4661;0.0000~3.5347;*
1.4663;0.0000~3.5347;*
1.4665;0.0000~3.5347;*
1.4668;0.0000~3.5347;*
1.4676;0.0000~3.5347;*
1.4679;0.0000~3.5347;*
1.4680;0.0000~3.5347;*
1.4688;0.0000~3.5347;*
1.4700;0.0000~3.5347;*
1.4702;0.0000~3.5347;*
1.4712;0.0000~3.5347;*
1.4719;0.0000~3.5347;*
1.4722;0.0000~3.5347;*
1.4726;0.0000~3.5347;*
1.4727;0.0000~3.5347;*
1.4729;0.0000~3.5347;*
1.4730;0.0000~3.5347;*
1.4732;0.0000~3.5347;*
1.4740;0.0000~3.5347;*
1.4750;0.0000~3.5347;*
1.4766;0.0000~3.5347;*
1.4767;0.0000~3.5347;*
1.4773;0.0000~3.5347;*
1.4779;0.0000~3.5347;*
1.4786;0.0000~3.5347;*
1.4792;0.0000~3.5347;*
1.4801;0.0000~3.5347;*
1.4803;0.0000~3.5347;*
1.4804;0.0000~3.5347;*
1.4812;0.0000~3.5347;*
1.4815;0.0000~3.5347;*
1.4817;0.0000~3.5347;*
1.4821;0.0000~3.5347;*
1.4828;0.0000~3.5347;*
1.4833;0.0000~3.5347;*
1.4844;0.0000~3.5347;*
1.4851;0.0000~3.5347;*
1.4853;0.0000~3.5347;*
1.4856;0.0000~3.5347;*
1.4861;0.0000~3.5347;*
1.4866;0.0000~3.5347;*
1.4867;0.0000~3.5347;*
1.4868;0.0000~3.5347;*
1.4871;0.0000~3.5347;*
1.4886;0.0000~3.5347;*
1.4889;0.0000~3.5347;*
1.4891;0.0000~3.5347;*
1.4896;0.0000~3.5347;*
1.4904;0.0000~3.5347;*
1.4911;0.0000~3.5347;*
1.4913;0.0000~3.5347;*
1.4917;0.0000~3.5347;*
1.4923;0.0000~3.5347;*
1.4934;0.0000~3.5347;*
1.4936;0.0000~3.5347;*
1.4937;0.0000~3.5347;*
1.4940;0.0000~3.5347;*
1.4946;0.0000~3.5347;*
1.4952;0.0000~3.5347;*
1.4958;0.0000~3.5347;*
1.5000;0.0000~3.5347;*
1.5026;0.0000~3.5347;*
1.5029;0.0000~3.5347;*
1.5045;0.0000~3.5347;*
1.5050;0.0000~3.5347;*
1.5054;0.0000~3.5347;*
1.5057;0.0000~3.5347;*
1.5064;0.0000~3.5347;*
1.5066;0.0000~3.5347;*
1.5069;0.0000~3.5347;*
1.5071;0.0000~3.5347;*
1.5076;0.0000~3.5347;*
1.5078;0.0000~3.5347;*
1.5085;0.0000~3.5347;*
1.5086;0.0000~3.5347;*
1.5089;0.0000~3.5347;*
1.5100;0.0000~3.5347;*
1.5109;0.0000~3.5347;*
1.5114;0.0000~3.5347;*
1.5122;0.0000~3.5347;*
1.5132;0.0000~3.5347;*
1.5139;0.0000~3.5347;*
1.5143;0.0000~3.5347;*
1.5147;0.0000~3.5347;*
1.5152;0.0000~3.5347;*
1.5156;0.0000~3.5347;*
1.5160;0.0000~3.5347;*
1.5161;0.0000~3.5347;*
1.5163;0.0000~3.5347;*
1.5170;0.0000~3.5347;*
1.5174;0.0000~3.5347;*
1.5179;0.0000~3.5347;*
1.5195;0.0000~3.5347;*
1.5203;0.0000~3.5347;*
1.5208;0.0000~3.5347;*
1.5217;0.0000~3.5347;*
1.5223;0.0000~3.5347;*
1.5227;0.0000~3.5347;*
1.5250;0.0000~3.5347;*
1.5256;0.0000~3.5347;*
1.5268;0.0000~3.5347;*
1.5272;0.0000~3.5347;*
1.5273;0.0000~3.5347;*
1.5278;0.0000~3.5347;*
1.5280;0.0000~3.5347;*
1.5281;0.0000~3.5347;*
1.5284;0.0000~3.5347;*
1.5288;0.0000~3.5347;*
1.5292;0.0000~3.5347;*
1.5294;0.0000~3.5347;*
1.5303;0.0000~3.5347;*
1.5313;0.0000~3.5347;*
1.5319;0.0000~3.5347;*
1.5321;0.0000~3.5347;*
1.5326;0.0000~3.5347;*
1.5328;0.0000~3.5347;*
1.5329;0.0000~3.5347;*
1.5347;0.0000~3.5347;*
1.5357;0.0000~3.5347;*
1.5369;0.0000~3.5347;*
1.5372;0.0000~3.5347;*
1.5394;0.0000~3.5347;*
1.5407;0.0000~3.5347;*
1.5417;0.0000~3.5347;*
1.5427;0.0000~3.5347;*
1.5429;0.0000~3.5347;*
1.5433;0.0000~3.5347;*
1.5449;0.0000~3.5347;*
1.5455;0.0000~3.5347;*
1.5464;0.0000~3.5347;*
1.5474;0.0000~3.5347;*
1.5479;0.0000~3.5347;*
1.5481;0.0000~3.5347;*
1.5489;0.0000~3.5347;*
1.5491;0.0000~3.5347;*
1.5500;0.0000~3.5347;*
1.5506;0.0000~3.5347;*
1.5515;0.0000~3.5347;*
1.5517;0.0000~3.5347;*
1.5521;0.0000~3.5347;*
1.5531;0.0000~3.5347;*
1.5536;0.0000~3.5347;*
1.5539;0.0000~3.5347;*
1.5540;0.0000~3.5347;*
1.5547;0.0000~3.5347;*
1.5553;0.0000~3.5347;*
1.5556;0.0000~3.5347;*
1.5561;0.0000~3.5347;*
1.5565;0.0000~3.5347;*
1.5594;0.0000~3.5347;*
1.5595;0.0000~3.5347;*
1.5600;0.0000~3.5347;*
1.5603;0.0000~3.5347;*
1.5608;0.0000~3.5347;*
1.5611;0.0000~3.5347;*
1.5613;0.0000~3.5347;*
1.5615;0.0000~3.5347;*
1.5625;0.0000~3.5347;*
1.5633;0.0000~3.5347;*
1.5635;0.0000~3.5347;*
1.5640;0.0000~3.5347;*
1.5642;0.0000~3.5347;*
1.5652;0.0000~3.5347;*
1.5662;0.0000~3.5347;*
1.5667;0.0000~3.5347;*
1.5676;0.0000~3.5347;*
1.5685;0.0000~3.5347;*
1.5694;0.0000~3.5347;*
1.5714;0.0000~3.5347;*
1.5727;0.0000~3.5347;*
1.5729;0.0000~3.5347;*
1.5735;0.0000~3.5347;*
1.5739;0.0000~3.5347;*
1.5743;0.0000~3.5347;*
1.5750;0.0000~3.5347;*
1.5758;0.0000~3.5347;*
1.5770;0.0000~3.5347;*
1.5771;0.0000~3.5347;*
1.5774;0.0000~3.5347;*
1.5781;0.0000~3.5347;*
1.5809;0.0000~3.5347;*
1.5812;0.0000~3.5347;*
1.5817;0.0000~3.5347;*
1.5823;0.0000~3.5347;*
1.5827;0.0000~3.5347;*
1.5830;0.0000~3.5347;*
1.5833;0.0000~3.5347;*
1.5844;0.0000~3.5347;*
1.5846;0.0000~3.5347;*
1.5850;0.0000~3.5347;*
1.5854;0.0000~3.5347;*
1.5860;0.0000~3.5347;*
1.5863;0.0000~3.5347;*
1.5872;0.0000~3.5347;*
1.5875;0.0000~3.5347;*
1.5882;0.0000~3.5347;*
1.5885;0.0000~3.5347;*
1.5893;0.0000~3.5347;*
1.5898;0.0000~3.5347;*
1.5900;0.0000~3.5347;*
1.5903;0.0000~3.5347;*
1.5908;0.0000~3.5347;*
1.5909;0.0000~3.5347;*
1.5911;0.0000~3.5347;*
1.5917;0.0000~3.5347;*
1.5922;0.0000~3.5347;*
1.5923;0.0000~3.5347;*
1.5931;0.0000~3.5347;*
1.5933;0.0000~3.5347;*
1.5938;0.0000~3.5347;*
1.5954;0.0000~3.5347;*
1.5957;0.0000~3.5347;*
1.5962;0.0000~3.5347;*
1.5972;0.0000~3.5347;*
1.5982;0.0000~3.5347;*
1.5987;0.0000~3.5347;*
1.5988;0.0000~3.5347;*
1.6000;0.0000~3.5347;*
1.6006;0.0000~3.5347;*
1.6007;0.0000~3.5347;*
1.6009;0.0000~3.5347;*
1.6011;0.0000~3.5347;*
1.6021;0.0000~3.5347;*
1.6023;0.0000~3.5347;*
1.6027;0.0000~3.5347;*
1.6029;0.0000~3.5347;*
1.6033;0.0000~3.5347;*
1.6034;0.0000~3.5347;*
1.6036;0.0000~3.5347;*
1.6037;0.0000~3.5347;*
1.6038;0.0000~3.5347;*
1.6045;0.0000~3.5347;*
1.6047;0.0000~3.5347;*
1.6063;0.0000~3.5347;*
1.6065;0.0000~3.5347;*
