336700;319000~379999;258000~379999;258000~501999;*
318200;258000~318999;258000~379999;258000~501999;*
285800;258000~318999;258000~379999;258000~501999;*
293000;258000~318999;258000~379999;258000~501999;*
371000;319000~379999;258000~379999;258000~501999;*
157300;136000~196999;136000~257999;14000~257999;*
135300;75000~135999;14000~135999;14000~257999;*
160700;136000~196999;136000~257999;14000~257999;*
144000;136000~196999;136000~257999;14000~257999;*
161900;136000~196999;136000~257999;14000~257999;*
156300;136000~196999;136000~257999;14000~257999;*
145800;136000~196999;136000~257999;14000~257999;*
141900;136000~196999;136000~257999;14000~257999;*
90700;75000~135999;14000~135999;14000~257999;*
90600;75000~135999;14000~135999;14000~257999;*
107000;75000~135999;14000~135999;14000~257999;*
89500;75000~135999;14000~135999;14000~257999;*
96700;75000~135999;14000~135999;14000~257999;*
97300;75000~135999;14000~135999;14000~257999;*
91200;75000~135999;14000~135999;14000~257999;*
91400;75000~135999;14000~135999;14000~257999;*
96200;75000~135999;14000~135999;14000~257999;*
120100;75000~135999;14000~135999;14000~257999;*
94700;75000~135999;14000~135999;14000~257999;*
85700;75000~135999;14000~135999;14000~257999;*
89300;75000~135999;14000~135999;14000~257999;*
101400;75000~135999;14000~135999;14000~257999;*
72500;14000~74999;14000~135999;14000~257999;*
74100;14000~74999;14000~135999;14000~257999;*
70000;14000~74999;14000~135999;14000~257999;*
84600;75000~135999;14000~135999;14000~257999;*
81800;75000~135999;14000~135999;14000~257999;*
81400;75000~135999;14000~135999;14000~257999;*
85800;75000~135999;14000~135999;14000~257999;*
87100;75000~135999;14000~135999;14000~257999;*
83500;75000~135999;14000~135999;14000~257999;*
79700;75000~135999;14000~135999;14000~257999;*
83400;75000~135999;14000~135999;14000~257999;*
84700;75000~135999;14000~135999;14000~257999;*
80000;75000~135999;14000~135999;14000~257999;*
76400;75000~135999;14000~135999;14000~257999;*
82400;75000~135999;14000~135999;14000~257999;*
97700;75000~135999;14000~135999;14000~257999;*
101600;75000~135999;14000~135999;14000~257999;*
86500;75000~135999;14000~135999;14000~257999;*
90500;75000~135999;14000~135999;14000~257999;*
107600;75000~135999;14000~135999;14000~257999;*
84200;75000~135999;14000~135999;14000~257999;*
88900;75000~135999;14000~135999;14000~257999;*
80700;75000~135999;14000~135999;14000~257999;*
85100;75000~135999;14000~135999;14000~257999;*
82000;75000~135999;14000~135999;14000~257999;*
82800;75000~135999;14000~135999;14000~257999;*
82100;75000~135999;14000~135999;14000~257999;*
98300;75000~135999;14000~135999;14000~257999;*
90000;75000~135999;14000~135999;14000~257999;*
91700;75000~135999;14000~135999;14000~257999;*
100400;75000~135999;14000~135999;14000~257999;*
164300;136000~196999;136000~257999;14000~257999;*
196900;136000~196999;136000~257999;14000~257999;*
279100;258000~318999;258000~379999;258000~501999;*
252800;197000~257999;136000~257999;14000~257999;*
275400;258000~318999;258000~379999;258000~501999;*
329800;319000~379999;258000~379999;258000~501999;*
195500;136000~196999;136000~257999;14000~257999;*
255900;197000~257999;136000~257999;14000~257999;*
311100;258000~318999;258000~379999;258000~501999;*
330000;319000~379999;258000~379999;258000~501999;*
248900;197000~257999;136000~257999;14000~257999;*
142900;136000~196999;136000~257999;14000~257999;*
126300;75000~135999;14000~135999;14000~257999;*
135800;75000~135999;14000~135999;14000~257999;*
130600;75000~135999;14000~135999;14000~257999;*
111100;75000~135999;14000~135999;14000~257999;*
118000;75000~135999;14000~135999;14000~257999;*
94300;75000~135999;14000~135999;14000~257999;*
92500;75000~135999;14000~135999;14000~257999;*
91800;75000~135999;14000~135999;14000~257999;*
109400;75000~135999;14000~135999;14000~257999;*
129500;75000~135999;14000~135999;14000~257999;*
143400;136000~196999;136000~257999;14000~257999;*
103100;75000~135999;14000~135999;14000~257999;*
276800;258000~318999;258000~379999;258000~501999;*
270900;258000~318999;258000~379999;258000~501999;*
246200;197000~257999;136000~257999;14000~257999;*
224200;197000~257999;136000~257999;14000~257999;*
229100;197000~257999;136000~257999;14000~257999;*
211600;197000~257999;136000~257999;14000~257999;*
256100;197000~257999;136000~257999;14000~257999;*
206300;197000~257999;136000~257999;14000~257999;*
221300;197000~257999;136000~257999;14000~257999;*
207400;197000~257999;136000~257999;14000~257999;*
218200;197000~257999;136000~257999;14000~257999;*
270600;258000~318999;258000~379999;258000~501999;*
261400;258000~318999;258000~379999;258000~501999;*
261300;258000~318999;258000~379999;258000~501999;*
232200;197000~257999;136000~257999;14000~257999;*
375400;319000~379999;258000~379999;258000~501999;*
357300;319000~379999;258000~379999;258000~501999;*
374400;319000~379999;258000~379999;258000~501999;*
358800;319000~379999;258000~379999;258000~501999;*
417500;380000~440999;380000~501999;258000~501999;*
430500;380000~440999;380000~501999;258000~501999;*
362900;319000~379999;258000~379999;258000~501999;*
397000;380000~440999;380000~501999;258000~501999;*
346800;319000~379999;258000~379999;258000~501999;*
327100;319000~379999;258000~379999;258000~501999;*
290100;258000~318999;258000~379999;258000~501999;*
292000;258000~318999;258000~379999;258000~501999;*
371100;319000~379999;258000~379999;258000~501999;*
335600;319000~379999;258000~379999;258000~501999;*
371300;319000~379999;258000~379999;258000~501999;*
344000;319000~379999;258000~379999;258000~501999;*
370900;319000~379999;258000~379999;258000~501999;*
368600;319000~379999;258000~379999;258000~501999;*
391800;380000~440999;380000~501999;258000~501999;*
415300;380000~440999;380000~501999;258000~501999;*
284900;258000~318999;258000~379999;258000~501999;*
287500;258000~318999;258000~379999;258000~501999;*
272900;258000~318999;258000~379999;258000~501999;*
259600;258000~318999;258000~379999;258000~501999;*
254500;197000~257999;136000~257999;14000~257999;*
235600;197000~257999;136000~257999;14000~257999;*
229200;197000~257999;136000~257999;14000~257999;*
192100;136000~196999;136000~257999;14000~257999;*
179300;136000~196999;136000~257999;14000~257999;*
120000;75000~135999;14000~135999;14000~257999;*
144800;136000~196999;136000~257999;14000~257999;*
245500;197000~257999;136000~257999;14000~257999;*
200000;197000~257999;136000~257999;14000~257999;*
173700;136000~196999;136000~257999;14000~257999;*
185600;136000~196999;136000~257999;14000~257999;*
182600;136000~196999;136000~257999;14000~257999;*
227900;197000~257999;136000~257999;14000~257999;*
220700;197000~257999;136000~257999;14000~257999;*
212000;197000~257999;136000~257999;14000~257999;*
271400;258000~318999;258000~379999;258000~501999;*
268800;258000~318999;258000~379999;258000~501999;*
277800;258000~318999;258000~379999;258000~501999;*
332500;319000~379999;258000~379999;258000~501999;*
338900;319000~379999;258000~379999;258000~501999;*
384600;380000~440999;380000~501999;258000~501999;*
371400;319000~379999;258000~379999;258000~501999;*
175000;136000~196999;136000~257999;14000~257999;*
241700;197000~257999;136000~257999;14000~257999;*
211300;197000~257999;136000~257999;14000~257999;*
210200;197000~257999;136000~257999;14000~257999;*
196400;136000~196999;136000~257999;14000~257999;*
191700;136000~196999;136000~257999;14000~257999;*
165900;136000~196999;136000~257999;14000~257999;*
156900;136000~196999;136000~257999;14000~257999;*
150500;136000~196999;136000~257999;14000~257999;*
169900;136000~196999;136000~257999;14000~257999;*
147400;136000~196999;136000~257999;14000~257999;*
152700;136000~196999;136000~257999;14000~257999;*
157700;136000~196999;136000~257999;14000~257999;*
153100;136000~196999;136000~257999;14000~257999;*
198200;197000~257999;136000~257999;14000~257999;*
253600;197000~257999;136000~257999;14000~257999;*
257400;197000~257999;136000~257999;14000~257999;*
289500;258000~318999;258000~379999;258000~501999;*
489600;441000~501999;380000~501999;258000~501999;*
446200;441000~501999;380000~501999;258000~501999;*
456300;441000~501999;380000~501999;258000~501999;*
336800;319000~379999;258000~379999;258000~501999;*
376900;319000~379999;258000~379999;258000~501999;*
309600;258000~318999;258000~379999;258000~501999;*
172700;136000~196999;136000~257999;14000~257999;*
150800;136000~196999;136000~257999;14000~257999;*
153600;136000~196999;136000~257999;14000~257999;*
142300;136000~196999;136000~257999;14000~257999;*
147900;136000~196999;136000~257999;14000~257999;*
132900;75000~135999;14000~135999;14000~257999;*
126900;75000~135999;14000~135999;14000~257999;*
466100;441000~501999;380000~501999;258000~501999;*
457800;441000~501999;380000~501999;258000~501999;*
471600;441000~501999;380000~501999;258000~501999;*
398600;380000~440999;380000~501999;258000~501999;*
340700;319000~379999;258000~379999;258000~501999;*
289900;258000~318999;258000~379999;258000~501999;*
335300;319000~379999;258000~379999;258000~501999;*
333000;319000~379999;258000~379999;258000~501999;*
241000;197000~257999;136000~257999;14000~257999;*
189600;136000~196999;136000~257999;14000~257999;*
215700;197000~257999;136000~257999;14000~257999;*
208800;197000~257999;136000~257999;14000~257999;*
197900;197000~257999;136000~257999;14000~257999;*
201300;197000~257999;136000~257999;14000~257999;*
190800;136000~196999;136000~257999;14000~257999;*
207900;197000~257999;136000~257999;14000~257999;*
215300;197000~257999;136000~257999;14000~257999;*
212900;197000~257999;136000~257999;14000~257999;*
292700;258000~318999;258000~379999;258000~501999;*
275000;258000~318999;258000~379999;258000~501999;*
173400;136000~196999;136000~257999;14000~257999;*
102200;75000~135999;14000~135999;14000~257999;*
220800;197000~257999;136000~257999;14000~257999;*
242800;197000~257999;136000~257999;14000~257999;*
265400;258000~318999;258000~379999;258000~501999;*
219000;197000~257999;136000~257999;14000~257999;*
282100;258000~318999;258000~379999;258000~501999;*
372000;319000~379999;258000~379999;258000~501999;*
225800;197000~257999;136000~257999;14000~257999;*
234500;197000~257999;136000~257999;14000~257999;*
254200;197000~257999;136000~257999;14000~257999;*
351800;319000~379999;258000~379999;258000~501999;*
405400;380000~440999;380000~501999;258000~501999;*
228100;197000~257999;136000~257999;14000~257999;*
234000;197000~257999;136000~257999;14000~257999;*
243400;197000~257999;136000~257999;14000~257999;*
273800;258000~318999;258000~379999;258000~501999;*
248500;197000~257999;136000~257999;14000~257999;*
244000;197000~257999;136000~257999;14000~257999;*
240900;197000~257999;136000~257999;14000~257999;*
306300;258000~318999;258000~379999;258000~501999;*
240000;197000~257999;136000~257999;14000~257999;*
247100;197000~257999;136000~257999;14000~257999;*
286600;258000~318999;258000~379999;258000~501999;*
266700;258000~318999;258000~379999;258000~501999;*
229800;197000~257999;136000~257999;14000~257999;*
229300;197000~257999;136000~257999;14000~257999;*
228400;197000~257999;136000~257999;14000~257999;*
206200;197000~257999;136000~257999;14000~257999;*
350700;319000~379999;258000~379999;258000~501999;*
231000;197000~257999;136000~257999;14000~257999;*
252900;197000~257999;136000~257999;14000~257999;*
353900;319000~379999;258000~379999;258000~501999;*
291700;258000~318999;258000~379999;258000~501999;*
341600;319000~379999;258000~379999;258000~501999;*
412500;380000~440999;380000~501999;258000~501999;*
248600;197000~257999;136000~257999;14000~257999;*
254900;197000~257999;136000~257999;14000~257999;*
241500;197000~257999;136000~257999;14000~257999;*
340400;319000~379999;258000~379999;258000~501999;*
274700;258000~318999;258000~379999;258000~501999;*
238600;197000~257999;136000~257999;14000~257999;*
266400;258000~318999;258000~379999;258000~501999;*
330200;319000~379999;258000~379999;258000~501999;*
206800;197000~257999;136000~257999;14000~257999;*
209200;197000~257999;136000~257999;14000~257999;*
195800;136000~196999;136000~257999;14000~257999;*
253500;197000~257999;136000~257999;14000~257999;*
252500;197000~257999;136000~257999;14000~257999;*
263900;258000~318999;258000~379999;258000~501999;*
227000;197000~257999;136000~257999;14000~257999;*
220900;197000~257999;136000~257999;14000~257999;*
259300;258000~318999;258000~379999;258000~501999;*
232500;197000~257999;136000~257999;14000~257999;*
209400;197000~257999;136000~257999;14000~257999;*
223200;197000~257999;136000~257999;14000~257999;*
209900;197000~257999;136000~257999;14000~257999;*
208200;197000~257999;136000~257999;14000~257999;*
203800;197000~257999;136000~257999;14000~257999;*
195700;136000~196999;136000~257999;14000~257999;*
190500;136000~196999;136000~257999;14000~257999;*
181000;136000~196999;136000~257999;14000~257999;*
184900;136000~196999;136000~257999;14000~257999;*
242200;197000~257999;136000~257999;14000~257999;*
188300;136000~196999;136000~257999;14000~257999;*
183500;136000~196999;136000~257999;14000~257999;*
204200;197000~257999;136000~257999;14000~257999;*
251900;197000~257999;136000~257999;14000~257999;*
245400;197000~257999;136000~257999;14000~257999;*
171600;136000~196999;136000~257999;14000~257999;*
183300;136000~196999;136000~257999;14000~257999;*
156700;136000~196999;136000~257999;14000~257999;*
157500;136000~196999;136000~257999;14000~257999;*
179800;136000~196999;136000~257999;14000~257999;*
205500;197000~257999;136000~257999;14000~257999;*
178900;136000~196999;136000~257999;14000~257999;*
165000;136000~196999;136000~257999;14000~257999;*
159700;136000~196999;136000~257999;14000~257999;*
158300;136000~196999;136000~257999;14000~257999;*
166300;136000~196999;136000~257999;14000~257999;*
191000;136000~196999;136000~257999;14000~257999;*
210900;197000~257999;136000~257999;14000~257999;*
198300;197000~257999;136000~257999;14000~257999;*
157400;136000~196999;136000~257999;14000~257999;*
264700;258000~318999;258000~379999;258000~501999;*
235100;197000~257999;136000~257999;14000~257999;*
341800;319000~379999;258000~379999;258000~501999;*
367300;319000~379999;258000~379999;258000~501999;*
243500;197000~257999;136000~257999;14000~257999;*
167900;136000~196999;136000~257999;14000~257999;*
371200;319000~379999;258000~379999;258000~501999;*
218900;197000~257999;136000~257999;14000~257999;*
202700;197000~257999;136000~257999;14000~257999;*
186200;136000~196999;136000~257999;14000~257999;*
188900;136000~196999;136000~257999;14000~257999;*
180000;136000~196999;136000~257999;14000~257999;*
181700;136000~196999;136000~257999;14000~257999;*
166800;136000~196999;136000~257999;14000~257999;*
183700;136000~196999;136000~257999;14000~257999;*
218000;197000~257999;136000~257999;14000~257999;*
191500;136000~196999;136000~257999;14000~257999;*
194700;136000~196999;136000~257999;14000~257999;*
187200;136000~196999;136000~257999;14000~257999;*
223100;197000~257999;136000~257999;14000~257999;*
271300;258000~318999;258000~379999;258000~501999;*
194100;136000~196999;136000~257999;14000~257999;*
190400;136000~196999;136000~257999;14000~257999;*
189100;136000~196999;136000~257999;14000~257999;*
184600;136000~196999;136000~257999;14000~257999;*
197300;197000~257999;136000~257999;14000~257999;*
192600;136000~196999;136000~257999;14000~257999;*
192200;136000~196999;136000~257999;14000~257999;*
194600;136000~196999;136000~257999;14000~257999;*
193500;136000~196999;136000~257999;14000~257999;*
202600;197000~257999;136000~257999;14000~257999;*
83300;75000~135999;14000~135999;14000~257999;*
212600;197000~257999;136000~257999;14000~257999;*
187800;136000~196999;136000~257999;14000~257999;*
205700;197000~257999;136000~257999;14000~257999;*
192900;136000~196999;136000~257999;14000~257999;*
205200;197000~257999;136000~257999;14000~257999;*
213400;197000~257999;136000~257999;14000~257999;*
183600;136000~196999;136000~257999;14000~257999;*
178400;136000~196999;136000~257999;14000~257999;*
219200;197000~257999;136000~257999;14000~257999;*
183100;136000~196999;136000~257999;14000~257999;*
157100;136000~196999;136000~257999;14000~257999;*
157800;136000~196999;136000~257999;14000~257999;*
161700;136000~196999;136000~257999;14000~257999;*
152100;136000~196999;136000~257999;14000~257999;*
144900;136000~196999;136000~257999;14000~257999;*
179100;136000~196999;136000~257999;14000~257999;*
159900;136000~196999;136000~257999;14000~257999;*
161400;136000~196999;136000~257999;14000~257999;*
170400;136000~196999;136000~257999;14000~257999;*
155200;136000~196999;136000~257999;14000~257999;*
160900;136000~196999;136000~257999;14000~257999;*
167300;136000~196999;136000~257999;14000~257999;*
340000;319000~379999;258000~379999;258000~501999;*
431000;380000~440999;380000~501999;258000~501999;*
301100;258000~318999;258000~379999;258000~501999;*
241900;197000~257999;136000~257999;14000~257999;*
315500;258000~318999;258000~379999;258000~501999;*
216800;197000~257999;136000~257999;14000~257999;*
218100;197000~257999;136000~257999;14000~257999;*
170300;136000~196999;136000~257999;14000~257999;*
184100;136000~196999;136000~257999;14000~257999;*
197500;197000~257999;136000~257999;14000~257999;*
205600;197000~257999;136000~257999;14000~257999;*
190900;136000~196999;136000~257999;14000~257999;*
174000;136000~196999;136000~257999;14000~257999;*
170200;136000~196999;136000~257999;14000~257999;*
180900;136000~196999;136000~257999;14000~257999;*
167100;136000~196999;136000~257999;14000~257999;*
148900;136000~196999;136000~257999;14000~257999;*
191100;136000~196999;136000~257999;14000~257999;*
180600;136000~196999;136000~257999;14000~257999;*
182800;136000~196999;136000~257999;14000~257999;*
179400;136000~196999;136000~257999;14000~257999;*
210300;197000~257999;136000~257999;14000~257999;*
192300;136000~196999;136000~257999;14000~257999;*
196200;136000~196999;136000~257999;14000~257999;*
181600;136000~196999;136000~257999;14000~257999;*
186900;136000~196999;136000~257999;14000~257999;*
184000;136000~196999;136000~257999;14000~257999;*
184700;136000~196999;136000~257999;14000~257999;*
167200;136000~196999;136000~257999;14000~257999;*
165400;136000~196999;136000~257999;14000~257999;*
154000;136000~196999;136000~257999;14000~257999;*
